Ticker,Date,Close
MSFT,2020-10-29,196.29074096679688
AAPL,2020-10-30,105.89006805419922
GOOG,2020-10-30,80.49962615966797
MSFT,2020-10-30,194.1333770751953
AAPL,2020-11-02,105.8025131225586
GOOG,2020-11-02,80.7489013671875
MSFT,2020-11-02,193.99913024902344
AAPL,2020-11-03,107.42694091796875
GOOG,2020-11-03,81.94969177246094
MSFT,2020-11-03,197.9303436279297
AAPL,2020-11-04,111.81390380859375
GOOG,2020-11-04,86.86207580566406
MSFT,2020-11-04,207.48020935058594
AAPL,2020-11-05,115.7825927734375
GOOG,2020-11-05,87.56925964355469
MSFT,2020-11-05,214.09608459472656
AAPL,2020-11-06,115.65106201171875
GOOG,2020-11-06,87.48880767822266
MSFT,2020-11-06,214.50843811035156
AAPL,2020-11-09,113.34175109863281
GOOG,2020-11-09,87.55086517333984
MSFT,2020-11-09,209.39784240722656
AAPL,2020-11-10,113.00069427490234
GOOG,2020-11-10,86.42805480957031
MSFT,2020-11-10,202.3217315673828
AAPL,2020-11-11,116.43055725097656
GOOG,2020-11-11,87.03987121582031
MSFT,2020-11-11,207.6336669921875
AAPL,2020-11-12,116.15775299072266
GOOG,2020-11-12,86.8973388671875
MSFT,2020-11-12,206.5693359375
AAPL,2020-11-13,116.20645904541016
GOOG,2020-11-13,88.2470932006836
MSFT,2020-11-13,207.5952911376953
AAPL,2020-11-16,117.2198257446289
GOOG,2020-11-16,88.46361541748047
MSFT,2020-11-16,208.28567504882812
AAPL,2020-11-17,116.33313751220703
GOOG,2020-11-17,87.90592956542969
MSFT,2020-11-17,205.6297149658203
AAPL,2020-11-18,115.0079574584961
GOOG,2020-11-18,86.7453842163086
MSFT,2020-11-18,202.91873168945312
AAPL,2020-11-19,115.60234069824219
GOOG,2020-11-19,87.59656524658203
MSFT,2020-11-19,204.20689392089844
AAPL,2020-11-20,114.33562469482422
GOOG,2020-11-20,86.51744079589844
MSFT,2020-11-20,202.2554168701172
AAPL,2020-11-23,110.93496704101562
GOOG,2020-11-23,86.1534194946289
MSFT,2020-11-23,201.9862518310547
AAPL,2020-11-24,112.22119140625
GOOG,2020-11-24,87.8428726196289
MSFT,2020-11-24,205.5912322998047
AAPL,2020-11-25,113.05916595458984
GOOG,2020-11-25,87.9695053100586
MSFT,2020-11-25,205.60086059570312
AAPL,2020-11-27,113.60482025146484
GOOG,2020-11-27,89.05010223388672
MSFT,2020-11-27,206.90826416015625
AAPL,2020-11-30,116.00183868408203
GOOG,2020-11-30,87.43863677978516
MSFT,2020-11-30,205.79312133789062
AAPL,2020-12-01,119.577880859375
GOOG,2020-12-01,89.2939453125
MSFT,2020-12-01,207.8503875732422
AAPL,2020-12-02,119.92864990234375
GOOG,2020-12-02,90.77629852294922
MSFT,2020-12-02,207.04286193847656
AAPL,2020-12-03,119.79222869873047
GOOG,2020-12-03,90.71769714355469
MSFT,2020-12-03,205.9565887451172
AAPL,2020-12-04,119.11990356445312
GOOG,2020-12-04,90.77827453613281
MSFT,2020-12-04,206.0719451904297
AAPL,2020-12-07,120.58150482177734
GOOG,2020-12-07,90.35567474365234
MSFT,2020-12-07,206.004638671875
AAPL,2020-12-08,121.19536590576172
GOOG,2020-12-08,90.30948638916016
MSFT,2020-12-08,207.6581573486328
AAPL,2020-12-09,118.66194152832031
GOOG,2020-12-09,88.60018920898438
MSFT,2020-12-09,203.6108856201172
AAPL,2020-12-10,120.08455657958984
GOOG,2020-12-10,88.1631851196289
MSFT,2020-12-10,202.38040161132812
AAPL,2020-12-11,119.27582550048828
GOOG,2020-12-11,88.48298645019531
MSFT,2020-12-11,205.01441955566406
AAPL,2020-12-14,118.66194152832031
GOOG,2020-12-14,87.40486145019531
MSFT,2020-12-14,205.91807556152344
AAPL,2020-12-15,124.60574340820312
GOOG,2020-12-15,87.7877426147461
MSFT,2020-12-15,205.85079956054688
AAPL,2020-12-16,124.53752899169922
GOOG,2020-12-16,87.55086517333984
MSFT,2020-12-16,210.80166625976562
AAPL,2020-12-17,125.40475463867188
GOOG,2020-12-17,86.80098724365234
MSFT,2020-12-17,210.936279296875
AAPL,2020-12-18,123.4169921875
GOOG,2020-12-18,85.96223449707031
MSFT,2020-12-18,210.13836669921875
AAPL,2020-12-21,124.94679260253906
GOOG,2020-12-21,86.37740325927734
MSFT,2020-12-21,213.9837188720703
AAPL,2020-12-22,128.5033416748047
GOOG,2020-12-22,85.58930206298828
MSFT,2020-12-22,215.28152465820312
AAPL,2020-12-23,127.60690307617188
GOOG,2020-12-23,86.0302734375
MSFT,2020-12-23,212.47439575195312
AAPL,2020-12-24,128.5910186767578
GOOG,2020-12-24,86.35157012939453
MSFT,2020-12-24,214.1375274658203
AAPL,2020-12-28,133.19021606445312
GOOG,2020-12-28,88.20091247558594
MSFT,2020-12-28,216.2620849609375
AAPL,2020-12-29,131.41676330566406
GOOG,2020-12-29,87.33831787109375
MSFT,2020-12-29,215.48341369628906
AAPL,2020-12-30,130.2962188720703
GOOG,2020-12-30,86.38484191894531
MSFT,2020-12-30,213.10885620117188
AAPL,2020-12-31,129.29261779785156
GOOG,2020-12-31,86.99864959716797
MSFT,2020-12-31,213.82025146484375
AAPL,2021-01-04,126.09658813476562
GOOG,2021-01-04,85.82467651367188
MSFT,2021-01-04,209.27313232421875
AAPL,2021-01-05,127.65559387207031
GOOG,2021-01-05,86.45436096191406
MSFT,2021-01-05,209.4750213623047
AAPL,2021-01-06,123.3585205078125
GOOG,2021-01-06,86.17479705810547
MSFT,2021-01-06,204.04348754882812
AAPL,2021-01-07,127.56793212890625
GOOG,2021-01-07,88.75513458251953
MSFT,2021-01-07,209.8499298095703
AAPL,2021-01-08,128.66897583007812
GOOG,2021-01-08,89.74634552001953
MSFT,2021-01-08,211.1285400390625
AAPL,2021-01-11,125.67760467529297
GOOG,2021-01-11,87.73561096191406
MSFT,2021-01-11,209.0808868408203
AAPL,2021-01-12,125.50221252441406
GOOG,2021-01-12,86.73395538330078
MSFT,2021-01-12,206.6198272705078
AAPL,2021-01-13,127.53865051269531
GOOG,2021-01-13,87.12378692626953
MSFT,2021-01-13,207.975341796875
AAPL,2021-01-14,125.60938262939453
GOOG,2021-01-14,86.4176254272461
MSFT,2021-01-14,204.78372192382812
AAPL,2021-01-15,123.88469696044922
GOOG,2021-01-15,86.21947479248047
MSFT,2021-01-15,204.42807006835938
AAPL,2021-01-19,124.55703735351562
GOOG,2021-01-19,88.93440246582031
MSFT,2021-01-19,208.0714569091797
AAPL,2021-01-20,128.64950561523438
GOOG,2021-01-20,93.7037582397461
MSFT,2021-01-20,215.66603088378906
AAPL,2021-01-21,133.36557006835938
GOOG,2021-01-21,93.91978454589844
MSFT,2021-01-21,216.27171325683594
AAPL,2021-01-22,135.50927734375
GOOG,2021-01-22,94.40645599365234
MSFT,2021-01-22,217.2137908935547
AAPL,2021-01-25,139.26068115234375
GOOG,2021-01-25,94.32452392578125
MSFT,2021-01-25,220.65536499023438
AAPL,2021-01-26,139.49453735351562
GOOG,2021-01-26,95.21044921875
MSFT,2021-01-26,223.34713745117188
AAPL,2021-01-27,138.4226837158203
GOOG,2021-01-27,90.91732025146484
MSFT,2021-01-27,223.8950958251953
AAPL,2021-01-28,133.57997131347656
GOOG,2021-01-28,92.52234649658203
MSFT,2021-01-28,229.69195556640625
AAPL,2021-01-29,128.5812530517578
GOOG,2021-01-29,91.16314697265625
MSFT,2021-01-29,222.99142456054688
AAPL,2021-02-01,130.70545959472656
GOOG,2021-02-01,94.42134094238281
MSFT,2021-02-01,230.38409423828125
AAPL,2021-02-02,131.53367614746094
GOOG,2021-02-02,95.720458984375
MSFT,2021-02-02,230.24949645996094
AAPL,2021-02-03,130.51060485839844
GOOG,2021-02-03,102.80001831054688
MSFT,2021-02-03,233.6045379638672
AAPL,2021-02-04,133.87222290039062
GOOG,2021-02-04,102.4176254272461
MSFT,2021-02-04,232.65283203125
AAPL,2021-02-05,133.45753479003906
GOOG,2021-02-05,104.18702697753906
MSFT,2021-02-05,232.83546447753906
AAPL,2021-02-08,133.60386657714844
GOOG,2021-02-08,103.93424987792969
MSFT,2021-02-08,233.09506225585938
AAPL,2021-02-09,132.72561645507812
GOOG,2021-02-09,103.46744537353516
MSFT,2021-02-09,234.34481811523438
AAPL,2021-02-10,132.12062072753906
GOOG,2021-02-10,104.05691528320312
MSFT,2021-02-10,233.43153381347656
AAPL,2021-02-11,131.8668670654297
GOOG,2021-02-11,104.08224487304688
MSFT,2021-02-11,235.03695678710938
AAPL,2021-02-12,132.10110473632812
GOOG,2021-02-12,104.49044799804688
MSFT,2021-02-12,235.5176239013672
AAPL,2021-02-16,129.97372436523438
GOOG,2021-02-16,105.3739013671875
MSFT,2021-02-16,234.27752685546875
AAPL,2021-02-17,127.68045043945312
GOOG,2021-02-17,105.69221496582031
MSFT,2021-02-17,235.2988739013672
AAPL,2021-02-18,126.57776641845703
GOOG,2021-02-18,105.14048767089844
MSFT,2021-02-18,234.90380859375
AAPL,2021-02-19,126.73389434814453
GOOG,2021-02-19,104.34294891357422
MSFT,2021-02-19,232.18658447265625
AAPL,2021-02-22,122.95735168457031
GOOG,2021-02-22,102.54228210449219
MSFT,2021-02-22,225.96206665039062
AAPL,2021-02-23,122.82073211669922
GOOG,2021-02-23,102.83924102783203
MSFT,2021-02-23,224.76724243164062
AAPL,2021-02-24,122.32304382324219
GOOG,2021-02-24,104.04647827148438
MSFT,2021-02-24,226.00059509277344
AAPL,2021-02-25,118.06832122802734
GOOG,2021-02-25,100.87767028808594
MSFT,2021-02-25,220.6432647705078
AAPL,2021-02-26,118.33181762695312
GOOG,2021-02-26,101.15081024169922
MSFT,2021-02-26,223.9097137451172
AAPL,2021-03-01,124.70413208007812
GOOG,2021-03-01,103.36812591552734
MSFT,2021-03-01,228.303466796875
AAPL,2021-03-02,122.09861755371094
GOOG,2021-03-02,103.08654022216797
MSFT,2021-03-02,225.34539794921875
AAPL,2021-03-03,119.11249542236328
GOOG,2021-03-03,100.6467514038086
MSFT,2021-03-03,219.265380859375
AAPL,2021-03-04,117.22909545898438
GOOG,2021-03-04,101.75814056396484
MSFT,2021-03-04,218.4656524658203
AAPL,2021-03-05,118.4879379272461
GOOG,2021-03-05,104.71044921875
MSFT,2021-03-05,223.15814208984375
AAPL,2021-03-08,113.55014038085938
GOOG,2021-03-08,100.52061462402344
MSFT,2021-03-08,219.1016082763672
AAPL,2021-03-09,118.1659164428711
GOOG,2021-03-09,101.93740844726562
MSFT,2021-03-09,225.25863647460938
AAPL,2021-03-10,117.08272552490234
GOOG,2021-03-10,102.05313110351562
MSFT,2021-03-10,223.94821166992188
AAPL,2021-03-11,119.0149154663086
GOOG,2021-03-11,105.01981353759766
MSFT,2021-03-11,228.48654174804688
AAPL,2021-03-12,118.10737609863281
GOOG,2021-03-12,102.3952865600586
MSFT,2021-03-12,227.1568603515625
AAPL,2021-03-15,120.99588775634766
GOOG,2021-03-15,102.62223052978516
MSFT,2021-03-15,226.2510986328125
AAPL,2021-03-16,122.5377426147461
GOOG,2021-03-16,103.91488647460938
MSFT,2021-03-16,229.04541015625
AAPL,2021-03-17,121.7472915649414
GOOG,2021-03-17,103.84336853027344
MSFT,2021-03-17,228.3998260498047
AAPL,2021-03-18,117.61944580078125
GOOG,2021-03-18,101.1190185546875
MSFT,2021-03-18,222.3102264404297
AAPL,2021-03-19,117.09249114990234
GOOG,2021-03-19,101.46565246582031
MSFT,2021-03-19,221.95370483398438
AAPL,2021-03-22,120.41039276123047
GOOG,2021-03-22,101.23670959472656
MSFT,2021-03-22,227.38812255859375
AAPL,2021-03-23,119.5809097290039
GOOG,2021-03-23,101.95032501220703
MSFT,2021-03-23,228.92015075683594
AAPL,2021-03-24,117.1900634765625
GOOG,2021-03-24,101.55801391601562
MSFT,2021-03-24,226.87742614746094
AAPL,2021-03-25,117.67798614501953
GOOG,2021-03-25,101.52324676513672
MSFT,2021-03-25,223.87115478515625
AAPL,2021-03-26,118.28302764892578
GOOG,2021-03-26,101.08573913574219
MSFT,2021-03-26,227.86024475097656
AAPL,2021-03-29,118.45867156982422
GOOG,2021-03-29,102.09880828857422
MSFT,2021-03-29,226.6654510498047
AAPL,2021-03-30,117.0046615600586
GOOG,2021-03-30,102.07844543457031
MSFT,2021-03-30,223.39903259277344
AAPL,2021-03-31,119.2003173828125
GOOG,2021-03-31,102.72850036621094
MSFT,2021-03-31,227.17613220214844
AAPL,2021-04-01,120.02980041503906
GOOG,2021-04-01,106.16100311279297
MSFT,2021-04-01,233.5163116455078
AAPL,2021-04-05,122.85978698730469
GOOG,2021-04-05,110.52116394042969
MSFT,2021-04-05,239.99136352539062
AAPL,2021-04-06,123.16227722167969
GOOG,2021-04-06,110.48145294189453
MSFT,2021-04-06,238.82545471191406
AAPL,2021-04-07,124.81147003173828
GOOG,2021-04-07,111.719482421875
MSFT,2021-04-07,240.79107666015625
AAPL,2021-04-08,127.21206665039062
GOOG,2021-04-08,112.50212860107422
MSFT,2021-04-08,244.0189666748047
AAPL,2021-04-09,129.78829956054688
GOOG,2021-04-09,113.51717376708984
MSFT,2021-04-09,246.5242462158203
AAPL,2021-04-12,128.0708465576172
GOOG,2021-04-12,111.97323608398438
MSFT,2021-04-12,246.58203125
AAPL,2021-04-13,131.1837921142578
GOOG,2021-04-13,112.5929946899414
MSFT,2021-04-13,249.06796264648438
AAPL,2021-04-14,128.8417510986328
GOOG,2021-04-14,111.97571563720703
MSFT,2021-04-14,246.27366638183594
AAPL,2021-04-15,131.25210571289062
GOOG,2021-04-15,114.05250549316406
MSFT,2021-04-15,250.04116821289062
AAPL,2021-04-16,130.92030334472656
GOOG,2021-04-16,114.10713958740234
MSFT,2021-04-16,251.2359161376953
AAPL,2021-04-19,131.5838623046875
GOOG,2021-04-19,114.33756256103516
MSFT,2021-04-19,249.308837890625
AAPL,2021-04-20,129.8956298828125
GOOG,2021-04-20,113.90203857421875
MSFT,2021-04-20,248.8463592529297
AAPL,2021-04-21,130.27622985839844
GOOG,2021-04-21,113.88514709472656
MSFT,2021-04-21,251.08177185058594
AAPL,2021-04-22,128.75389099121094
GOOG,2021-04-22,112.62527465820312
MSFT,2021-04-22,247.79611206054688
AAPL,2021-04-23,131.07644653320312
GOOG,2021-04-23,114.97816467285156
MSFT,2021-04-23,251.6310577392578
AAPL,2021-04-26,131.466796875
GOOG,2021-04-26,115.54627227783203
MSFT,2021-04-26,252.01638793945312
AAPL,2021-04-27,131.14476013183594
GOOG,2021-04-27,114.57195281982422
MSFT,2021-04-27,252.421142578125
AAPL,2021-04-28,130.3543243408203
GOOG,2021-04-28,118.18672180175781
MSFT,2021-04-28,245.28121948242188
AAPL,2021-04-29,130.25674438476562
GOOG,2021-04-29,120.66873931884766
MSFT,2021-04-29,243.30592346191406
AAPL,2021-04-30,128.2855224609375
GOOG,2021-04-30,119.68695068359375
MSFT,2021-04-30,242.9879608154297
AAPL,2021-05-03,129.3394317626953
GOOG,2021-05-03,118.94451904296875
MSFT,2021-05-03,242.6796417236328
AAPL,2021-05-04,124.7626724243164
GOOG,2021-05-04,116.91244506835938
MSFT,2021-05-04,238.7580108642578
AAPL,2021-05-05,125.00665283203125
GOOG,2021-05-05,117.03608703613281
MSFT,2021-05-05,237.4861297607422
AAPL,2021-05-06,126.6070556640625
GOOG,2021-05-06,118.25823211669922
MSFT,2021-05-06,240.62725830078125
AAPL,2021-05-07,127.28152465820312
GOOG,2021-05-07,119.11933135986328
MSFT,2021-05-07,243.2577667236328
AAPL,2021-05-10,123.9970932006836
GOOG,2021-05-10,116.28721618652344
MSFT,2021-05-10,238.17027282714844
AAPL,2021-05-11,123.07823944091797
GOOG,2021-05-11,114.65340423583984
MSFT,2021-05-11,237.25486755371094
AAPL,2021-05-12,120.00885772705078
GOOG,2021-05-12,111.19307708740234
MSFT,2021-05-12,230.2884063720703
AAPL,2021-05-13,122.15937042236328
GOOG,2021-05-13,112.32979583740234
MSFT,2021-05-13,234.17149353027344
AAPL,2021-05-14,124.58358764648438
GOOG,2021-05-14,115.02088165283203
MSFT,2021-05-14,239.10487365722656
AAPL,2021-05-17,123.43013000488281
GOOG,2021-05-17,115.28160095214844
MSFT,2021-05-17,236.2431182861328
AAPL,2021-05-18,122.04206085205078
GOOG,2021-05-18,114.38871765136719
MSFT,2021-05-18,234.2196807861328
AAPL,2021-05-19,121.88568115234375
GOOG,2021-05-19,114.65091705322266
MSFT,2021-05-19,234.7991485595703
AAPL,2021-05-20,124.44673156738281
GOOG,2021-05-20,117.0038070678711
MSFT,2021-05-20,238.0441436767578
AAPL,2021-05-21,122.6090087890625
GOOG,2021-05-21,116.45804595947266
MSFT,2021-05-21,236.7790069580078
AAPL,2021-05-24,124.24148559570312
GOOG,2021-05-24,119.51561737060547
MSFT,2021-05-24,242.1969757080078
AAPL,2021-05-25,124.04598236083984
GOOG,2021-05-25,119.63480377197266
MSFT,2021-05-25,243.10479736328125
AAPL,2021-05-26,123.9970932006836
GOOG,2021-05-26,120.84949493408203
MSFT,2021-05-26,242.8826904296875
AAPL,2021-05-27,122.46239471435547
GOOG,2021-05-27,119.30904388427734
MSFT,2021-05-27,240.7772979736328
AAPL,2021-05-28,121.80747985839844
GOOG,2021-05-28,119.75846862792969
MSFT,2021-05-28,241.1346435546875
AAPL,2021-06-01,121.48489379882812
GOOG,2021-06-01,120.66476440429688
MSFT,2021-06-01,238.9326629638672
AAPL,2021-06-02,122.2473373413086
GOOG,2021-06-02,120.24115753173828
MSFT,2021-06-02,238.83612060546875
AAPL,2021-06-03,120.76153564453125
GOOG,2021-06-03,119.41331481933594
MSFT,2021-06-03,237.30050659179688
AAPL,2021-06-04,123.0586929321289
GOOG,2021-06-04,121.75480651855469
MSFT,2021-06-04,242.20663452148438
AAPL,2021-06-07,123.06846618652344
GOOG,2021-06-07,122.46643829345703
MSFT,2021-06-07,245.1232452392578
AAPL,2021-06-08,123.88957977294922
GOOG,2021-06-08,123.29873657226562
MSFT,2021-06-08,243.9257049560547
AAPL,2021-06-09,124.27079772949219
GOOG,2021-06-09,123.72333526611328
MSFT,2021-06-09,244.9108123779297
AAPL,2021-06-10,123.27372741699219
GOOG,2021-06-10,125.22306060791016
MSFT,2021-06-10,248.4358673095703
AAPL,2021-06-11,124.48584747314453
GOOG,2021-06-11,124.84217071533203
MSFT,2021-06-11,249.0636444091797
AAPL,2021-06-14,127.54544830322266
GOOG,2021-06-14,125.49321746826172
MSFT,2021-06-14,250.99520874023438
AAPL,2021-06-15,126.72435760498047
GOOG,2021-06-15,125.1763916015625
MSFT,2021-06-15,249.5175323486328
AAPL,2021-06-16,127.22289276123047
GOOG,2021-06-16,124.84217071533203
MSFT,2021-06-16,248.57107543945312
AAPL,2021-06-17,128.8259735107422
GOOG,2021-06-17,125.5120849609375
MSFT,2021-06-17,251.97064208984375
AAPL,2021-06-18,127.52587890625
GOOG,2021-06-18,124.71404266357422
MSFT,2021-06-18,250.55091857910156
AAPL,2021-06-21,129.32452392578125
GOOG,2021-06-21,125.59552001953125
MSFT,2021-06-21,253.64141845703125
AAPL,2021-06-22,130.9667205810547
GOOG,2021-06-22,126.13631439208984
MSFT,2021-06-22,256.4228515625
AAPL,2021-06-23,130.69305419921875
GOOG,2021-06-23,125.60197448730469
MSFT,2021-06-23,256.1910400390625
AAPL,2021-06-24,130.4095458984375
GOOG,2021-06-24,126.4168930053711
MSFT,2021-06-24,257.5625
AAPL,2021-06-25,130.11627197265625
GOOG,2021-06-25,126.13185119628906
MSFT,2021-06-25,255.9495849609375
AAPL,2021-06-28,131.74874877929688
GOOG,2021-06-28,125.95755004882812
MSFT,2021-06-28,259.5229187011719
AAPL,2021-06-29,133.26385498046875
GOOG,2021-06-29,125.1619873046875
MSFT,2021-06-29,262.1112365722656
AAPL,2021-06-30,133.8797149658203
GOOG,2021-06-30,124.46426391601562
MSFT,2021-06-30,261.62835693359375
AAPL,2021-07-01,134.1827392578125
GOOG,2021-07-01,125.50961303710938
MSFT,2021-07-01,262.30438232421875
AAPL,2021-07-02,136.81222534179688
GOOG,2021-07-02,127.84412384033203
MSFT,2021-07-02,268.1473693847656
AAPL,2021-07-06,138.82589721679688
GOOG,2021-07-06,128.88897705078125
MSFT,2021-07-06,268.156982421875
AAPL,2021-07-07,141.3185577392578
GOOG,2021-07-07,129.1934051513672
MSFT,2021-07-07,270.349365234375
AAPL,2021-07-08,140.0184783935547
GOOG,2021-07-08,128.29901123046875
MSFT,2021-07-08,267.92523193359375
AAPL,2021-07-09,141.84640502929688
GOOG,2021-07-09,128.6938018798828
MSFT,2021-07-09,268.4273681640625
AAPL,2021-07-12,141.25013732910156
GOOG,2021-07-12,129.67657470703125
MSFT,2021-07-12,267.8286437988281
AAPL,2021-07-13,142.364501953125
GOOG,2021-07-13,130.10415649414062
MSFT,2021-07-13,271.3633728027344
AAPL,2021-07-14,145.7955322265625
GOOG,2021-07-14,131.1847686767578
MSFT,2021-07-14,272.8410339355469
AAPL,2021-07-15,145.1405792236328
GOOG,2021-07-15,130.3743133544922
MSFT,2021-07-15,271.4116516113281
AAPL,2021-07-16,143.09762573242188
GOOG,2021-07-16,130.94937133789062
MSFT,2021-07-16,271.1412353515625
AAPL,2021-07-19,139.24623107910156
GOOG,2021-07-19,128.37548828125
MSFT,2021-07-19,267.5292663574219
AAPL,2021-07-20,142.86305236816406
GOOG,2021-07-20,130.21043395996094
MSFT,2021-07-20,269.7601318359375
AAPL,2021-07-21,142.12989807128906
GOOG,2021-07-21,131.69923400878906
MSFT,2021-07-21,271.76898193359375
AAPL,2021-07-22,143.49842834472656
GOOG,2021-07-22,132.4223175048828
MSFT,2021-07-22,276.3468322753906
AAPL,2021-07-23,145.2188262939453
GOOG,2021-07-23,136.87928771972656
MSFT,2021-07-23,279.75592041015625
AAPL,2021-07-26,145.63914489746094
GOOG,2021-07-26,138.69537353515625
MSFT,2021-07-26,279.15716552734375
AAPL,2021-07-27,143.46908569335938
GOOG,2021-07-27,135.86672973632812
MSFT,2021-07-27,276.7330627441406
AAPL,2021-07-28,141.71934509277344
GOOG,2021-07-28,135.45455932617188
MSFT,2021-07-28,276.424072265625
AAPL,2021-07-29,142.364501953125
GOOG,2021-07-29,135.6124725341797
MSFT,2021-07-29,276.69451904296875
AAPL,2021-07-30,142.57955932617188
GOOG,2021-07-30,134.3019561767578
MSFT,2021-07-30,275.15887451171875
AAPL,2021-08-02,142.24720764160156
GOOG,2021-08-02,135.06521606445312
MSFT,2021-08-02,275.0719299316406
AAPL,2021-08-03,144.04579162597656
GOOG,2021-08-03,135.35374450683594
MSFT,2021-08-03,277.293212890625
AAPL,2021-08-04,143.64505004882812
GOOG,2021-08-04,135.1039581298828
MSFT,2021-08-04,276.7041015625
AAPL,2021-08-05,143.7525634765625
GOOG,2021-08-05,136.00924682617188
MSFT,2021-08-05,279.6111145019531
AAPL,2021-08-06,143.06727600097656
GOOG,2021-08-06,136.10459899902344
MSFT,2021-08-06,279.5531005859375
AAPL,2021-08-09,143.01832580566406
GOOG,2021-08-09,137.06402587890625
MSFT,2021-08-09,278.4618225097656
AAPL,2021-08-10,142.5386199951172
GOOG,2021-08-10,137.15789794921875
MSFT,2021-08-10,276.636474609375
AAPL,2021-08-11,142.79315185546875
GOOG,2021-08-11,136.75367736816406
MSFT,2021-08-11,277.1290283203125
AAPL,2021-08-12,145.75946044921875
GOOG,2021-08-12,137.44891357421875
MSFT,2021-08-12,279.8911437988281
AAPL,2021-08-13,145.96502685546875
GOOG,2021-08-13,137.4652862548828
MSFT,2021-08-13,282.82708740234375
AAPL,2021-08-16,147.9425506591797
GOOG,2021-08-16,137.97183227539062
MSFT,2021-08-16,284.5172119140625
AAPL,2021-08-17,147.03211975097656
GOOG,2021-08-17,136.36729431152344
MSFT,2021-08-17,283.0492248535156
AAPL,2021-08-18,143.2826385498047
GOOG,2021-08-18,135.64178466796875
MSFT,2021-08-18,281.31719970703125
AAPL,2021-08-19,143.61549377441406
GOOG,2021-08-19,135.98292541503906
MSFT,2021-08-19,287.1616516113281
AAPL,2021-08-20,145.07418823242188
GOOG,2021-08-20,137.49607849121094
MSFT,2021-08-20,294.5058898925781
AAPL,2021-08-23,146.56219482421875
GOOG,2021-08-23,140.14047241210938
MSFT,2021-08-23,294.78656005859375
AAPL,2021-08-24,146.47410583496094
GOOG,2021-08-24,141.43064880371094
